row_id,prefix_end,prefix_text,current_token,stage,is_full_sentence,label,type,location,computed_location,cue_relative_position,global_prefix_id,sentence,location_matches,ambiguous_lemma,cue_start_lemma,cue_end_lemma,lemma_split,morphological_parsing,amb_char_start,amb_char_end,cue_char_start,cue_char_end,amb_tok_start,amb_tok_end,cue_tok_start,cue_tok_end,cue_length_tokens,ambiguity_length_tokens,token_distance,overlap,matched_ambiguous,matched_cue,amb_token_text,cue_token_text,n_tokens,tokens_json,tracked_token_index,tracked_token_text,tracked_region,ambiguity_vector_available
118,45,"Ruhi Su’nun en bilinen eserlerinden biri olan bu parça, Gülcan Altan’ın yeni yorumuyla bugün dinleyiciyle buluştu, dinleme fırsatını kaçırma!",!,full_sentence,True,negation,semantic,before,before,-5,1967,"Ruhi Su’nun en bilinen eserlerinden biri olan bu parça, Gülcan Altan’ın yeni yorumuyla bugün dinleyiciyle buluştu, dinleme fırsatını kaçırma!",True,kaçırma,dinleme,fırsatını,kaçır-ma,kaçır-NEG.IMP.2SG,133,140,115,132,42,44,37,41,5,3,5,False,kaçırma,dinleme fırsatını,ĠkaÃ§ Ä±r ma,Ġdin le me ĠfÄ±rsat Ä±nÄ±,46,"[""Ru"", ""hi"", ""ĠSu"", ""âĢĻn"", ""un"", ""Ġen"", ""Ġbil"", ""inen"", ""Ġes"", ""er"", ""ler"", ""inden"", ""Ġbir"", ""i"", ""Ġolan"", ""Ġbu"", ""ĠparÃ§a"", "","", ""ĠGÃ¼l"", ""can"", ""ĠAlt"", ""an"", ""âĢĻ"", ""Ä±n"", ""Ġyeni"", ""Ġy"", ""orum"", ""u"", ""yla"", ""ĠbugÃ¼n"", ""Ġdin"", ""ley"", ""ici"", ""yle"", ""ĠbuluÅŁ"", ""tu"", "","", ""Ġdin"", ""le"", ""me"", ""ĠfÄ±rsat"", ""Ä±nÄ±"", ""ĠkaÃ§"", ""Ä±r"", ""ma"", ""!""]",45,!,post_cue_or_post_ambiguity,True
119,24,"Halka yalan söylemek suçtur, suç işleme, sen ahlaksız bir adam değilsin.",.,full_sentence,True,negation,semantic,before,before,-11,1992,"Halka yalan söylemek suçtur, suç işleme, sen ahlaksız bir adam değilsin.",True,işleme,Halka,suç,işle-me,işle-NEG.IMP.2SG,33,39,0,32,11,12,0,10,11,2,11,False,işleme,"Halka yalan söylemek suçtur, suç",ĠiÅŁle me,"H alk a Ġy alan ĠsÃ¶yle mek ĠsuÃ§ tur , ĠsuÃ§",25,"[""H"", ""alk"", ""a"", ""Ġy"", ""alan"", ""ĠsÃ¶yle"", ""mek"", ""ĠsuÃ§"", ""tur"", "","", ""ĠsuÃ§"", ""ĠiÅŁle"", ""me"", "","", ""Ġsen"", ""Ġa"", ""hl"", ""aks"", ""Ä±z"", ""Ġbir"", ""Ġadam"", ""ĠdeÄŁ"", ""ils"", ""in"", "".""]",24,.,post_cue_or_post_ambiguity,True
121,38,"Yok solucan olsam beni sever misin, yok 250 kilo olsam beni beğenir misin, adamı delirtme Emine!",!,full_sentence,True,negation,semantic,before,before,-19,2031,"Yok solucan olsam beni sever misin, yok 250 kilo olsam beni beğenir misin, adamı delirtme Emine!",True,delirtme,Yok,adamı,delirt-me,delirt-NEG.IMP.2SG,81,89,36,80,33,35,14,32,19,3,19,False,delirtme,"yok 250 kilo olsam beni beğenir misin, adamı",Ġdel irt me,"Ġyok Ġ 2 5 0 Ġkil o Ġo ls am Ġben i ĠbeÄŁen ir Ġmis in , Ġadam Ä±",39,"[""Y"", ""ok"", ""Ġsol"", ""uc"", ""an"", ""Ġo"", ""ls"", ""am"", ""Ġben"", ""i"", ""Ġsever"", ""Ġmis"", ""in"", "","", ""Ġyok"", ""Ġ"", ""2"", ""5"", ""0"", ""Ġkil"", ""o"", ""Ġo"", ""ls"", ""am"", ""Ġben"", ""i"", ""ĠbeÄŁen"", ""ir"", ""Ġmis"", ""in"", "","", ""Ġadam"", ""Ä±"", ""Ġdel"", ""irt"", ""me"", ""ĠEm"", ""ine"", ""!""]",38,!,post_cue_or_post_ambiguity,True
122,30,"Akademisyen dediğin yazdığı kadar da okur, okuma akademisyenin en önemli işlerinden biridir.",.,full_sentence,True,nominalizer,semantic,before,before,-7,2062,"Akademisyen dediğin yazdığı kadar da okur, okuma akademisyenin en önemli işlerinden biridir.",True,okuma,yazdığı,okur,oku-ma,oku-NMLZ,43,48,20,41,15,16,8,13,6,2,7,False,okuma,yazdığı kadar da okur,Ġok uma,Ġyaz dÄ±ÄŁÄ± Ġkadar Ġda Ġok ur,31,"[""Ak"", ""adem"", ""isy"", ""en"", ""Ġded"", ""i"", ""ÄŁ"", ""in"", ""Ġyaz"", ""dÄ±ÄŁÄ±"", ""Ġkadar"", ""Ġda"", ""Ġok"", ""ur"", "","", ""Ġok"", ""uma"", ""Ġak"", ""adem"", ""isy"", ""en"", ""in"", ""Ġen"", ""ĠÃ¶nemli"", ""ĠiÅŁ"", ""ler"", ""inden"", ""Ġbir"", ""id"", ""ir"", "".""]",30,.,post_cue_or_post_ambiguity,True
123,19,"ARGE'nin anlamında ben araştırma var diye biliyorum, yanlış mıyım?",?,full_sentence,True,nominalizer,semantic,before,before,-6,2082,"ARGE'nin anlamında ben araştırma var diye biliyorum, yanlış mıyım?",True,araştırma,ARGE'nin,anlamında,araştır-ma,araştır-NMLZ,23,32,0,18,6,6,0,4,5,1,6,False,araştırma,ARGE'nin anlamında,ĠaraÅŁtÄ±rma,ARGE 'n in Ġanlam Ä±nda,20,"[""ARGE"", ""'n"", ""in"", ""Ġanlam"", ""Ä±nda"", ""Ġben"", ""ĠaraÅŁtÄ±rma"", ""Ġvar"", ""Ġdi"", ""ye"", ""Ġb"", ""ili"", ""y"", ""orum"", "","", ""ĠyanlÄ±ÅŁ"", ""Ġm"", ""Ä±y"", ""Ä±m"", ""?""]",19,?,post_cue_or_post_ambiguity,True
125,16,Hürmüz'de satranç: Abluka mı anlaşma mı?,?,full_sentence,True,nominalizer,semantic,before,before,-4,2136,Hürmüz'de satranç: Abluka mı anlaşma mı?,True,anlaşma,Abluka,mı,anlaş-ma,anlaş-NMLZ,29,36,19,28,14,14,10,13,4,1,4,False,anlaşma,Abluka mı,ĠanlaÅŁma,ĠA bl uka ĠmÄ±,17,"[""H"", ""Ã¼r"", ""m"", ""Ã¼z"", ""'d"", ""e"", ""Ġsat"", ""ran"", ""Ã§"", "":"", ""ĠA"", ""bl"", ""uka"", ""ĠmÄ±"", ""ĠanlaÅŁma"", ""ĠmÄ±"", ""?""]",16,?,post_cue_or_post_ambiguity,True
128,31,Ev arkadaşımın katılmayı düşündüğü yarış yüksek atlama ama kontenjan durumuna göre maratona da yazılabilir.,.,full_sentence,True,nominalizer,semantic,before,before,-14,2195,Ev arkadaşımın katılmayı düşündüğü yarış yüksek atlama ama kontenjan durumuna göre maratona da yazılabilir.,True,atlama,Ev,yarış,atla-ma,atla-NMLZ,48,54,0,40,14,15,0,12,13,2,14,False,atlama,Ev arkadaşımın katılmayı düşündüğü yarış,Ġatl ama,Ev ĠarkadaÅŁ Ä±m Ä±n Ġkat Ä±lm ayÄ± ĠdÃ¼ÅŁ Ã¼nd Ã¼ÄŁÃ¼ Ġy ar Ä±ÅŁ,32,"[""Ev"", ""ĠarkadaÅŁ"", ""Ä±m"", ""Ä±n"", ""Ġkat"", ""Ä±lm"", ""ayÄ±"", ""ĠdÃ¼ÅŁ"", ""Ã¼nd"", ""Ã¼ÄŁÃ¼"", ""Ġy"", ""ar"", ""Ä±ÅŁ"", ""ĠyÃ¼ksek"", ""Ġatl"", ""ama"", ""Ġama"", ""Ġkont"", ""en"", ""jan"", ""Ġdur"", ""um"", ""una"", ""ĠgÃ¶re"", ""Ġmar"", ""at"", ""ona"", ""Ġda"", ""Ġyaz"", ""Ä±l"", ""abilir"", "".""]",31,.,post_cue_or_post_ambiguity,True
129,36,"Sınav sırasında dikkat etmen gereken en önemli yasak telefon kullanma, bak atılırsın oturumun ortasında, ona göre!",!,full_sentence,True,nominalizer,semantic,before,before,-6,2232,"Sınav sırasında dikkat etmen gereken en önemli yasak telefon kullanma, bak atılırsın oturumun ortasında, ona göre!",True,kullanma,en,yasak,kullan-ma,kullan-NMLZ,61,69,37,52,17,18,11,15,5,2,6,False,kullanma,en önemli yasak,Ġkullan ma,Ġen ĠÃ¶nemli Ġy as ak,37,"[""S"", ""Ä±"", ""nav"", ""ĠsÄ±rasÄ±nda"", ""Ġd"", ""ikk"", ""at"", ""Ġet"", ""men"", ""Ġgere"", ""ken"", ""Ġen"", ""ĠÃ¶nemli"", ""Ġy"", ""as"", ""ak"", ""Ġtelefon"", ""Ġkullan"", ""ma"", "","", ""Ġbak"", ""Ġat"", ""Ä±lÄ±"", ""rs"", ""Ä±n"", ""Ġot"", ""ur"", ""um"", ""un"", ""Ġort"", ""as"", ""Ä±nda"", "","", ""Ġon"", ""a"", ""ĠgÃ¶re"", ""!""]",36,!,post_cue_or_post_ambiguity,True
131,27,"Okulun gündemi bu aralar ulusal sınavlar, grip aşısı olma ve yeni spor salonu inşaatı.",.,full_sentence,True,nominalizer,semantic,before,before,-16,2309,"Okulun gündemi bu aralar ulusal sınavlar, grip aşısı olma ve yeni spor salonu inşaatı.",True,olma,Okulun,aşısı,ol-ma,ol-NMLZ,53,57,0,52,16,17,0,15,16,2,16,False,olma,"Okulun gündemi bu aralar ulusal sınavlar, grip aşısı",Ġol ma,"Ok ul un ĠgÃ¼nd emi Ġbu Ġar alar Ġul usal ĠsÄ±nav lar , Ġgrip ĠaÅŁ Ä±sÄ±",28,"[""Ok"", ""ul"", ""un"", ""ĠgÃ¼nd"", ""emi"", ""Ġbu"", ""Ġar"", ""alar"", ""Ġul"", ""usal"", ""ĠsÄ±nav"", ""lar"", "","", ""Ġgrip"", ""ĠaÅŁ"", ""Ä±sÄ±"", ""Ġol"", ""ma"", ""Ġve"", ""Ġyeni"", ""Ġspor"", ""Ġsalon"", ""u"", ""Ġin"", ""ÅŁ"", ""aat"", ""Ä±"", "".""]",27,.,post_cue_or_post_ambiguity,True
132,35,"Nevzat Evrim Önal, Türkiye Siyasi Tarihinde Sahte Umut Üretme yazısıyla dergimizin Nisan sayısında.",.,full_sentence,True,nominalizer,semantic,before,before,-11,2345,"Nevzat Evrim Önal, Türkiye Siyasi Tarihinde Sahte Umut Üretme yazısıyla dergimizin Nisan sayısında.",True,üretme,Türkiye,Umut,üret-me,üret-NMLZ,55,61,19,54,20,22,9,19,11,3,11,False,Üretme,Türkiye Siyasi Tarihinde Sahte Umut,ĠÃľ ret me,ĠTÃ¼rkiye ĠSi y asi ĠT arih inde ĠSa hte ĠU mut,36,"[""N"", ""ev"", ""z"", ""at"", ""ĠEv"", ""rim"", ""ĠÃĸ"", ""nal"", "","", ""ĠTÃ¼rkiye"", ""ĠSi"", ""y"", ""asi"", ""ĠT"", ""arih"", ""inde"", ""ĠSa"", ""hte"", ""ĠU"", ""mut"", ""ĠÃľ"", ""ret"", ""me"", ""Ġyaz"", ""Ä±sÄ±"", ""yla"", ""Ġd"", ""erg"", ""im"", ""izin"", ""ĠN"", ""isan"", ""Ġsay"", ""Ä±s"", ""Ä±nda"", "".""]",35,.,post_cue_or_post_ambiguity,True
133,25,Ulusumuzun bu yüzyıldaki vebası güçler birliği sorunu ve otoriterleşme olmalı.,.,full_sentence,True,nominalizer,semantic,before,before,-19,2371,Ulusumuzun bu yüzyıldaki vebası güçler birliği sorunu ve otoriterleşme olmalı.,True,otoriterleşme,Ulusumuzun,vebası,otoriterleş-me,otoriterleş-NMLZ,57,70,0,31,19,22,0,11,12,4,19,False,otoriterleşme,Ulusumuzun bu yüzyıldaki vebası,Ġo tor iter leÅŁme,Ulus um uz un Ġbu ĠyÃ¼ zy Ä±ld aki Ġv eb asÄ±,26,"[""Ulus"", ""um"", ""uz"", ""un"", ""Ġbu"", ""ĠyÃ¼"", ""zy"", ""Ä±ld"", ""aki"", ""Ġv"", ""eb"", ""asÄ±"", ""ĠgÃ¼Ã§"", ""ler"", ""Ġbir"", ""liÄŁi"", ""Ġsor"", ""unu"", ""Ġve"", ""Ġo"", ""tor"", ""iter"", ""leÅŁme"", ""Ġol"", ""malÄ±"", "".""]",25,.,post_cue_or_post_ambiguity,True
134,25,"Bir sonraki oturumun başlığı 'Yüz yıl önce, yüz yıl sonra: Geleceği tartışma'",',full_sentence,True,nominalizer,semantic,before,before,-24,2397,"Bir sonraki oturumun başlığı 'Yüz yıl önce, yüz yıl sonra: Geleceği tartışma'",True,tartışma,Bir,başlığı,tartış-ma,tartış-NMLZ,68,76,0,28,24,24,0,10,11,1,24,False,tartışma,Bir sonraki oturumun başlığı,ĠtartÄ±ÅŁma,B ir Ġson r aki Ġot ur um un ĠbaÅŁ lÄ±ÄŁÄ±,26,"[""B"", ""ir"", ""Ġson"", ""r"", ""aki"", ""Ġot"", ""ur"", ""um"", ""un"", ""ĠbaÅŁ"", ""lÄ±ÄŁÄ±"", ""Ġ'"", ""Y"", ""Ã¼z"", ""ĠyÄ±l"", ""ĠÃ¶nce"", "","", ""ĠyÃ¼z"", ""ĠyÄ±l"", ""Ġsonra"", "":"", ""ĠGe"", ""le"", ""ceÄŁi"", ""ĠtartÄ±ÅŁma"", ""'""]",25,',post_cue_or_post_ambiguity,True
135,69,"165. sayının giriş yazısı, Aydemir Güler imzasıyla Ulusal Sorunda Güncelleme, ulusal sorunun abc’sine, TKP’nin Gelenek hareketinden beri benimsediği ve bugün doğrulanan pozisyonunun temel unsurlarına ayrıldı.",.,full_sentence,True,nominalizer,semantic,before,before,-22,2467,"165. sayının giriş yazısı, Aydemir Güler imzasıyla Ulusal Sorunda Güncelleme, ulusal sorunun abc’sine, TKP’nin Gelenek hareketinden beri benimsediği ve bugün doğrulanan pozisyonunun temel unsurlarına ayrıldı.",True,güncelleme,165,Sorunda,güncelle-me,güncelle-NMLZ,66,76,0,65,22,22,0,21,22,1,22,False,Güncelleme,"165. sayının giriş yazısı, Aydemir Güler imzasıyla Ulusal Sorunda",ĠGÃ¼ncelleme,"1 6 5 . Ġsay Ä±nÄ±n ĠgiriÅŁ Ġyaz Ä±sÄ± , ĠAy dem ir ĠGÃ¼ ler Ġim zas Ä±yla ĠUl usal ĠSor unda",70,"[""1"", ""6"", ""5"", ""."", ""Ġsay"", ""Ä±nÄ±n"", ""ĠgiriÅŁ"", ""Ġyaz"", ""Ä±sÄ±"", "","", ""ĠAy"", ""dem"", ""ir"", ""ĠGÃ¼"", ""ler"", ""Ġim"", ""zas"", ""Ä±yla"", ""ĠUl"", ""usal"", ""ĠSor"", ""unda"", ""ĠGÃ¼ncelleme"", "","", ""Ġul"", ""usal"", ""Ġsor"", ""un"", ""un"", ""Ġabc"", ""âĢĻs"", ""ine"", "","", ""ĠTK"", ""P"", ""âĢĻn"", ""in"", ""ĠG"", ""elen"", ""ek"", ""Ġhare"", ""ket"", ""inden"", ""Ġber"", ""i"", ""Ġben"", ""ims"", ""edi"", ""ÄŁi"", ""Ġve"", ""ĠbugÃ¼n"", ""ĠdoÄŁ"", ""r"", ""ul"", ""anan"", ""Ġpoz"", ""is"", ""yon"", ""un"", ""un"", ""Ġtem"", ""el"", ""Ġuns"", ""url"", ""ar"", ""Ä±na"", ""ĠayrÄ±"", ""ld"", ""Ä±"", "".""]",69,.,post_cue_or_post_ambiguity,True
