row_id,token_index,token,token_id,char_start,char_end,text_span,in_ambiguous_span,in_cue_span
27,37,Ġvar,762,123,127, var,False,False
27,38,mÄ±ÅŁ,125042,127,130,mış,False,False
27,39,.,13,130,131,.,False,False
28,0,A,32,0,1,A,False,False
28,1,yrÄ±ca,127368,1,6,yrıca,False,False
28,2,Ġar,796,6,9, ar,False,False
28,3,alar,7934,9,13,alar,False,False
28,4,Ä±nda,38697,13,17,ında,False,False
28,5,ĠTÃ¼rk,126441,17,22, Türk,False,False
28,6,ler,1536,22,25,ler,False,False
28,7,in,258,25,27,in,False,False
28,8,Ġde,409,27,30, de,False,False
28,9,ĠbulunduÄŁu,135101,30,40, bulunduğu,False,False
28,10,Ġbir,15248,40,44, bir,False,False
28,11,Ġbri,39468,44,48, bri,False,False
28,12,Ã§,3131,48,49,ç,False,False
28,13,Ġtak,18116,49,53, tak,False,False
28,14,Ä±,3777,53,54,ı,False,False
28,15,ml,1014,54,56,ml,False,False
28,16,arÄ±,67128,56,59,arı,False,False
28,17,Ġvar,762,59,63, var,False,False
28,18,mÄ±ÅŁ,125042,63,66,mış,False,False
28,19,Ġve,5208,66,69, ve,False,False
28,20,Ġbri,39468,69,73, bri,False,False
28,21,Ã§,3131,73,74,ç,False,False
28,22,Ġo,297,74,76, o,False,False
28,23,yn,1872,76,78,yn,False,False
28,24,ark,838,78,81,ark,False,False
28,25,en,268,81,83,en,False,False
28,26,Ġsen,6124,83,87, sen,False,True
28,27,ĠTÃ¼rkÃ§e,136891,87,94, Türkçe,False,False
28,28,ĠkonuÅŁma,134180,94,102, konuşma,True,False
28,29,Ġdi,1853,102,105, di,False,False
28,30,ye,9011,105,107,ye,False,False
28,31,ĠÃ§ok,57012,107,111, çok,False,False
28,32,ĠÃ§,18086,111,113, ç,False,False
28,33,aba,12004,113,116,aba,False,False
28,34,Ġhar,4855,116,120, har,False,False
28,35,cam,11599,120,123,cam,False,False
28,36,Ä±ÅŁ,32473,123,125,ış,False,False
28,37,lar,13796,125,128,lar,False,False
28,38,.,13,128,129,.,False,False
29,0,F,37,0,1,F,False,False
29,1,ak,585,1,3,ak,False,False
29,2,at,266,3,5,at,False,False
29,3,Ġon,389,5,8, on,False,True
29,4,a,64,8,9,a,False,True
29,5,Ġet,1842,9,12, et,False,True
29,6,ki,6642,12,14,ki,False,True
29,7,Ġed,1578,14,17, ed,False,True
29,8,en,268,17,19,en,False,True
29,9,Ġdu,3845,19,22, du,False,True
29,10,yg,48765,22,24,yg,False,True
29,11,usal,35414,24,28,usal,False,True
29,12,Ġtep,55052,28,32, tep,True,False
29,13,k,74,32,33,k,True,False
29,14,ime,545,33,36,ime,True,False
29,15,Ġson,4438,36,40, son,False,False
29,16,uc,1754,40,42,uc,False,False
29,17,u,84,42,43,u,False,False
29,18,Ġnef,86124,43,47, nef,False,False
29,19,es,288,47,49,es,False,False
29,20,Ġfakt,66792,49,54, fakt,False,False
29,21,Ã¶r,9416,54,56,ör,False,False
29,22,Ã¼nÃ¼n,132508,56,60,ünün,False,False
29,23,Ġdev,3483,60,64, dev,False,False
29,24,rey,8073,64,67,rey,False,False
29,25,e,68,67,68,e,False,False
29,26,Ġg,342,68,70, g,False,False
29,27,irm,2853,70,73,irm,False,False
29,28,es,288,73,75,es,False,False
29,29,id,307,75,77,id,False,False
29,30,ir,404,77,79,ir,False,False
29,31,.,13,79,80,.,False,False
31,0,Y,56,0,1,Y,False,False
31,1,ani,5559,1,4,ani,False,False
31,2,Ġsen,6124,4,8, sen,False,False
31,3,Ġde,409,8,11, de,False,False
31,4,Ġbir,15248,11,15, bir,False,False
31,5,Ġpatron,35280,15,22, patron,False,False
31,6,Ġolarak,49894,22,29, olarak,False,False
31,7,Ġkat,44256,29,33, kat,True,False
31,8,ma,1728,33,35,ma,True,False
31,9,ĠbÃ¶yle,130378,35,41, böyle,False,True
31,10,ĠdeÄŁer,125724,41,47, değer,False,True
31,11,",",11,47,48,",",False,False
31,12,Ġyak,73678,48,52, yak,False,False
31,13,Ä±ÅŁ,32473,52,54,ış,False,False
31,14,Ä±yor,125030,54,58,ıyor,False,False
31,15,Ġmu,11834,58,61, mu,False,False
31,16,Ġs,274,61,63, s,False,False
31,17,ana,3362,63,66,ana,False,False
31,18,ĠAllah,27371,66,72, Allah,False,False
31,19,ĠaÅŁk,138124,72,76, aşk,False,False
31,20,Ä±na,63466,76,79,ına,False,False
31,21,!,0,79,80,!,False,False
35,0,Seven,59528,0,5,Seven,False,False
35,1,Ġmer,4704,5,9, mer,False,False
35,2,ak,585,9,11,ak,False,False
35,3,Ġed,1578,11,14, ed,False,False
35,4,er,261,14,16,er,False,False
35,5,Ġama,70762,16,20, ama,False,True
35,6,Ġsen,6124,20,24, sen,False,True
35,7,Ġsak,77310,24,28, sak,False,True
35,8,Ä±n,16116,28,30,ın,False,True
35,9,Ġmer,4704,30,34, mer,False,True
35,10,ak,585,34,36,ak,False,True
35,11,Ġet,1842,36,39, et,True,False
35,12,me,2660,39,41,me,True,False
35,13,",",11,41,42,",",False,False
35,14,Ġbun,44821,42,46, bun,False,False
35,15,altÄ±,132917,46,50,altı,False,False
35,16,rs,5428,50,52,rs,False,False
35,17,Ä±n,16116,52,54,ın,False,False
35,18,ĠkÄ±z,130773,54,58, kız,False,False
35,19,Ä±,3777,58,59,ı,False,False
35,20,.,13,59,60,.,False,False
36,0,Seven,59528,0,5,Seven,False,False
36,1,Ġmer,4704,5,9, mer,False,False
36,2,ak,585,9,11,ak,False,False
36,3,Ġed,1578,11,14, ed,False,False
36,4,er,261,14,16,er,False,False
36,5,",",11,16,17,",",False,False
36,6,Ġmer,4704,17,21, mer,False,True
36,7,ak,585,21,23,ak,False,True
36,8,Ġet,1842,23,26, et,True,False
36,9,me,2660,26,28,me,True,False
36,10,ĠaÅŁk,138124,28,32, aşk,False,False
36,11,Ä±n,16116,32,34,ın,False,False
36,12,ĠdoÄŁ,93282,34,38, doğ,False,False
36,13,as,300,38,40,as,False,False
36,14,Ä±nda,38697,40,44,ında,False,False
36,15,ĠvardÄ±r,131477,44,51, vardır,False,False
36,16,.,13,51,52,.,False,False
37,0,D,35,0,1,D,False,False
37,1,Ã¶n,23348,1,3,ön,False,False
37,2,emin,25684,3,7,emin,False,False
37,3,ĠT,350,7,9, T,False,False
37,4,erc,2962,9,12,erc,False,False
37,5,Ã¼,2391,12,13,ü,False,False
37,6,man,1515,13,16,man,False,False
37,7,Ġgaz,54986,16,20, gaz,False,False
37,8,etes,95181,20,24,etes,False,False
37,9,inde,26976,24,28,inde,False,False
37,10,Ġsistem,68886,28,35, sistem,False,False
37,11,li,742,35,37,li,False,False
37,12,Ġolarak,49894,37,44, olarak,False,False
37,13,ĠPol,3651,44,48, Pol,False,True
37,14,-D,9420,48,50,-D,False,True
37,15,er,261,50,52,er,False,True
37,16,Ġa,264,52,54, a,False,True
37,17,ley,3179,54,57,ley,False,True
37,18,h,71,57,58,h,False,True
37,19,ine,482,58,61,ine,False,True
37,20,Ġbir,15248,61,65, bir,False,True
37,21,Ġkar,23425,65,69, kar,True,False
37,22,al,278,69,71,al,True,False
37,23,ama,3029,71,74,ama,True,False
37,24,Ġkam,33661,74,78, kam,False,False
37,25,pany,1981,78,82,pany,False,False
37,26,asÄ±,92285,82,85,ası,False,False
37,27,ĠyÃ¼rÃ¼t,137043,85,91, yürüt,False,False
37,28,Ã¼lÃ¼,135740,91,94,ülü,False,False
37,29,y,88,94,95,y,False,False
37,30,ord,539,95,98,ord,False,False
37,31,u,84,98,99,u,False,False
37,32,.,13,99,100,.,False,False
38,0,B,33,0,1,B,False,False
38,1,Ã¼,2391,1,2,ü,False,False
38,2,ro,299,2,4,ro,False,False
38,3,kr,9855,4,6,kr,False,False
38,4,asi,10215,6,9,asi,False,False
38,5,",",11,9,10,",",False,False
38,6,Ġi,600,10,12, i,False,False
38,7,kt,5840,12,14,kt,False,False
38,8,idar,92902,14,18,idar,False,False
38,9,Ä±nÄ±,37411,18,21,ını,False,False
38,10,Ġpe,1051,21,24, pe,False,False
38,11,ki,6642,24,26,ki,False,False
38,12,ÅŁtir,98339,26,30,ştir,False,False
38,13,ir,404,30,32,ir,False,False
38,14,ken,2712,32,35,ken,False,False
38,15,ĠÃ¶nce,128489,35,40, önce,False,False
38,16,ĠgerÃ§ek,124962,40,47, gerçek,False,False
38,17,Ã§,3131,47,48,ç,False,False
38,18,ile,457,48,51,ile,False,False
38,19,ÅŁ,7222,51,52,ş,False,False
38,20,erek,27626,52,56,erek,False,False
38,21,ĠdÃ¼nya,129463,56,62, dünya,False,False
38,22,Ġdev,3483,62,66, dev,False,False
38,23,rim,6283,66,69,rim,False,False
38,24,inden,58217,69,74,inden,False,False
38,25,ĠvazgeÃ§,143856,74,81, vazgeç,False,False
38,26,miÅŁ,124801,81,84,miş,False,False
38,27,Ġve,5208,84,87, ve,False,False
38,28,Ġtek,42085,87,91, tek,False,False
38,29,ĠÃ¼lk,127868,91,95, ülk,False,False
38,30,ede,15326,95,98,ede,False,False
38,31,Ġsos,60877,98,102, sos,False,False
38,32,yal,16453,102,105,yal,False,False
38,33,iz,449,105,107,iz,False,False
38,34,mi,8155,107,109,mi,False,False
38,35,Ġin,304,109,112, in,False,False
38,36,ÅŁa,129008,112,114,şa,False,False
38,37,Ġet,1842,114,117, et,True,False
38,38,me,2660,117,119,me,True,False
38,39,ĠyÃ¶nt,133028,119,124, yönt,False,True
38,40,emi,21780,124,127,emi,False,True
38,41,Ġolarak,49894,127,134, olarak,False,False
38,42,Ġul,8557,134,137, ul,False,False
38,43,usal,35414,137,141,usal,False,False
38,44,Ġk,595,141,143, k,False,False
38,45,alk,1692,143,146,alk,False,False
38,46,Ä±n,16116,146,148,ın,False,False
38,47,mayÄ±,130298,148,152,mayı,False,False
38,48,Ġve,5208,152,155, ve,False,False
38,49,Ġsan,8363,155,159, san,False,False
38,50,ay,352,159,161,ay,False,False
38,51,ile,457,161,164,ile,False,False
38,52,ÅŁ,7222,164,165,ş,False,False
38,53,m,76,165,166,m,False,False
38,54,ey,1195,166,168,ey,False,False
38,55,i,72,168,169,i,False,False
38,56,ĠÃ¶,16942,169,171, ö,False,False
38,57,ne,811,171,173,ne,False,False
38,58,ĠÃ§Ä±k,125652,173,177, çık,False,False
38,59,arm,2178,177,180,arm,False,False
38,60,Ä±ÅŁ,32473,180,182,ış,False,False
38,61,",",11,182,183,",",False,False
38,62,ĠardÄ±ndan,131985,183,192, ardından,False,False
38,63,Ġve,5208,192,195, ve,False,False
38,64,Ġb,293,195,197, b,False,False
38,65,una,8565,197,200,una,False,False
38,66,Ġuy,81900,200,203, uy,False,False
38,67,gun,13259,203,206,gun,False,False
38,68,Ġolarak,49894,206,213, olarak,False,False
38,69,",",11,213,214,",",False,False
38,70,Ġmill,2544,214,219, mill,False,False
38,71,iy,16220,219,221,iy,False,False
38,72,et,295,221,223,et,False,False
38,73,Ã§,3131,223,224,ç,False,False
38,74,ili,3921,224,227,ili,False,False
38,75,ÄŁi,43807,227,229,ği,False,False
38,76,ĠMarks,48095,229,235, Marks,False,False
38,77,iz,449,235,237,iz,False,False
38,78,min,1065,237,240,min,False,False
38,79,ĠiÃ§,26517,240,243, iç,False,False
38,80,sel,9507,243,246,sel,False,False
38,81,Ġve,5208,246,249, ve,False,False
38,82,ĠdoÄŁal,136317,249,255, doğal,False,False
38,83,Ġbir,15248,255,259, bir,False,False
38,84,Ġuns,6975,259,263, uns,False,False
38,85,uru,20915,263,266,uru,False,False
38,86,Ġolarak,49894,266,273, olarak,False,False
38,87,Ġte,1013,273,276, te,False,False
38,88,or,269,276,278,or,False,False
38,89,ize,551,278,281,ize,False,False
38,90,Ġet,1842,281,284, et,False,False
38,91,miÅŁtir,129479,284,290,miştir,False,False
38,92,.,13,290,291,.,False,False
39,0,Bu,59808,0,2,Bu,False,False
39,1,Ġmah,43216,2,6, mah,False,False
39,2,k,74,6,7,k,False,False
39,3,em,336,7,9,em,False,False
39,4,eler,7865,9,13,eler,False,False
39,5,ĠbÃ¼,78475,13,16, bü,False,False
39,6,ny,3834,16,18,ny,False,False
39,7,es,288,18,20,es,False,False
39,8,inde,26976,20,24,inde,False,False
39,9,Ġsos,60877,24,28, sos,False,False
39,10,yal,16453,28,31,yal,False,False
39,11,Ġh,305,31,33, h,False,False
39,12,iz,449,33,35,iz,False,False
39,13,met,4059,35,38,met,False,False
39,14,Ġuz,44476,38,41, uz,False,False
39,15,man,1515,41,44,man,False,False
39,16,larÄ±,45837,44,48,ları,False,False
39,17,ĠgÃ¶rev,129864,48,54, görev,False,False
39,18,Ġal,452,54,57, al,False,False
39,19,malÄ±,127245,57,61,malı,False,False
39,20,",",11,61,62,",",False,False
39,21,ĠayrÄ±ca,137241,62,69, ayrıca,False,False
39,22,Ġps,4726,69,72, ps,False,False
39,23,ik,1579,72,74,ik,False,False
39,24,olog,1609,74,78,olog,False,False
39,25,",",11,78,79,",",False,False
39,26,Ġped,10477,79,83, ped,False,False
39,27,agog,54080,83,87,agog,False,False
39,28,Ġve,5208,87,90, ve,False,False
39,29,Ġsos,60877,90,94, sos,False,False
39,30,yal,16453,94,97,yal,False,False
39,31,ĠÃ§alÄ±ÅŁma,129711,97,105, çalışma,True,False
39,32,Ġuz,44476,105,108, uz,False,True
39,33,man,1515,108,111,man,False,True
39,34,larÄ±ndan,129957,111,119,larından,False,True
39,35,ĠoluÅŁan,139527,119,126, oluşan,False,False
39,36,Ġbir,15248,126,130, bir,False,False
39,37,Ġbil,20316,130,134, bil,False,False
39,38,ir,404,134,136,ir,False,False
39,39,ki,6642,136,138,ki,False,False
39,40,ÅŁ,7222,138,139,ş,False,False
39,41,ilik,96159,139,143,ilik,False,False
39,42,Ġkur,27265,143,147, kur,False,False
39,43,umu,83209,147,150,umu,False,False
39,44,ĠoluÅŁturul,142288,150,160, oluşturul,False,False
39,45,malÄ±dÄ±r,133088,160,167,malıdır,False,False
39,46,.,13,167,168,.,False,False
46,0,H,39,0,1,H,False,False
46,1,ava,2907,1,4,ava,False,False
46,2,ĠÃ§ok,57012,4,8, çok,False,False
46,3,Ġso,773,8,11, so,False,False
46,4,ÄŁ,11011,11,12,ğ,False,False
46,5,uk,3101,12,14,uk,False,False
46,6,",",11,14,15,",",False,False
46,7,Ġsen,6124,15,19, sen,False,True
46,8,Ġsak,77310,19,23, sak,False,True
46,9,Ä±n,16116,23,25,ın,False,True
46,10,Ġev,3637,25,28, ev,False,True
46,11,den,5183,28,31,den,False,True
46,12,ĠÃ§Ä±kma,137372,31,37, çıkma,True,False
46,13,.,13,37,38,.,False,False
47,0,Ek,41917,0,2,Ek,True,False
47,1,me,2660,2,4,me,True,False
47,2,Ġded,7681,4,8, ded,False,True
47,3,im,318,8,10,im,False,True
47,4,Ġama,70762,10,14, ama,False,True
47,5,Ġdin,11623,14,18, din,False,True
47,6,le,273,18,20,le,False,True
47,7,medi,4404,20,24,medi,False,True
47,8,"Ġ,",1154,24,26," ,",False,False
47,9,ĠbÃ¼tÃ¼n,130625,26,32, bütün,False,False
47,10,Ġparas,32303,32,38, paras,False,False
47,11,Ä±nÄ±,37411,38,41,ını,False,False
47,12,Ġkay,36847,41,45, kay,False,False
47,13,bet,28551,45,48,bet,False,False
47,14,miÅŁ,124801,48,51,miş,False,False
47,15,Ġ.,659,51,53, .,False,False
48,0,B,33,0,1,B,False,False
48,1,Ã¼t,28658,1,3,üt,False,False
48,2,Ã¼n,16074,3,5,ün,False,False
48,3,Ġbu,1031,5,8, bu,False,False
48,4,Ġproj,21333,8,13, proj,False,False
48,5,eler,7865,13,17,eler,False,False
48,6,ĠsÃ¼,59739,17,20, sü,False,False
48,7,res,416,20,23,res,False,False
48,8,ince,1701,23,27,ince,False,False
48,9,Ġis,374,27,30, is,False,False
48,10,ra,956,30,32,ra,False,False
48,11,fa,3632,32,34,fa,False,False
48,12,ĠkaÃ§,130268,34,38, kaç,True,False
48,13,ma,1728,38,40,ma,True,False
48,14,Ġl,326,40,42, l,False,True
48,15,Ã¼,2391,42,43,ü,False,True
48,16,tf,8935,43,45,tf,False,True
48,17,en,268,45,47,en,False,True
48,18,ĠmÃ¼mkÃ¼n,132816,47,54, mümkün,False,True
48,19,se,325,54,56,se,False,True
48,20,Ġ.,659,56,58, .,False,False
50,0,Dur,53033,0,3,Dur,False,False
50,1,up,454,3,5,up,False,False
50,2,Ġdur,10651,5,9, dur,False,True
50,3,up,454,9,11,up,False,True
50,4,ĠkÄ±,127100,11,14, kı,False,True
50,5,za,4360,14,16,za,False,True
50,6,Ġelle,26451,16,21, elle,True,False
50,7,ÅŁ,7222,21,22,ş,True,False
50,8,me,2660,22,24,me,True,False
50,9,!,0,24,25,!,False,False
51,0,N,45,0,1,N,False,False
51,1,ered,12336,1,5,ered,False,False
51,2,e,68,5,6,e,False,False
51,3,ĠgÃ¼zel,129032,6,12, güzel,False,False
51,4,ĠgÃ¶,30185,12,15, gö,False,False
51,5,rs,5428,15,17,rs,False,False
51,6,en,268,17,19,en,False,False
51,7,Ġon,389,19,22, on,False,True
51,8,a,64,22,23,a,False,True
51,9,ĠÃ§ev,127486,23,27, çev,True,False
51,10,ril,30560,27,30,ril,True,False
51,11,me,2660,30,32,me,True,False
51,12,"Ġ,",1154,32,34," ,",False,False
51,13,Ġbiz,42378,34,38, biz,False,False
51,14,im,318,38,40,im,False,False
51,15,Ġil,3815,40,43, il,False,False
51,16,de,450,43,45,de,False,False
51,17,Ġcan,646,45,49, can,False,False
51,18,a,64,49,50,a,False,False
51,19,ĠkÄ±,127100,50,53, kı,False,False
51,20,yan,8339,53,56,yan,False,False
51,21,Ġbey,7732,56,60, bey,False,False
51,22,ler,1536,60,63,ler,False,False
51,23,Ġvar,762,63,67, var,False,False
53,0,N,45,0,1,N,False,False
53,1,ered,12336,1,5,ered,False,False
53,2,e,68,5,6,e,False,False
53,3,ĠgÃ¼zel,129032,6,12, güzel,False,False
53,4,ĠgÃ¶,30185,12,15, gö,False,False
53,5,rs,5428,15,17,rs,False,False
53,6,en,268,17,19,en,False,False
53,7,Ġon,389,19,22, on,False,False
53,8,a,64,22,23,a,False,False
53,9,ĠÃ§evir,140383,23,29, çevir,True,False
53,10,me,2660,29,31,me,True,False
53,11,Ġni,12788,31,34, ni,False,True
53,12,yet,46392,34,37,yet,False,True
53,13,in,258,37,39,in,False,True
53,14,Ġol,8328,39,42, ol,False,True
53,15,uy,4076,42,44,uy,False,True
53,16,or,269,44,46,or,False,True
53,17,"Ġ,",1154,46,48," ,",False,False
53,18,Ġbiz,42378,48,52, biz,False,False
53,19,im,318,52,54,im,False,False
53,20,Ġil,3815,54,57, il,False,False
53,21,de,450,57,59,de,False,False
53,22,Ġcan,646,59,63, can,False,False
53,23,a,64,63,64,a,False,False
53,24,ĠkÄ±,127100,64,67, kı,False,False
53,25,yan,8339,67,70,yan,False,False
53,26,Ġbey,7732,70,74, bey,False,False
53,27,ler,1536,74,77,ler,False,False
53,28,Ġvar,762,77,81, var,False,False
54,0,Ge,9499,0,2,Ge,False,False
54,1,ce,346,2,4,ce,False,False
54,2,ley,3179,4,7,ley,False,False
54,3,in,258,7,9,in,False,False
54,4,Ġbel,1656,9,13, bel,False,True
54,5,an,276,13,15,an,False,True
54,6,Ä±,3777,15,16,ı,False,True
54,7,Ġar,796,16,19, ar,True,False
54,8,ama,3029,19,22,ama,True,False
54,9,"Ġ,",1154,22,24," ,",False,False
54,10,Ġhay,17669,24,28, hay,False,False
54,11,di,8579,28,30,di,False,False
54,12,Ġner,40183,30,34, ner,False,False
54,13,den,5183,34,37,den,False,False
54,14,Ġgeld,41919,37,42, geld,False,False
54,15,in,258,42,44,in,False,False
54,16,se,325,44,46,se,False,False
54,17,Ġbas,3046,46,50, bas,False,False
54,18,Ġgit,16345,50,54, git,False,False
54,19,Ġor,476,54,57, or,False,False
54,20,aya,12589,57,60,aya,False,False
54,21,Ġ.,659,60,62, .,False,False
55,0,O,46,0,1,O,False,False
55,1,Ġk,595,1,3, k,False,False
55,2,ork,669,3,6,ork,False,False
55,3,uy,4076,6,8,uy,False,False
55,4,u,84,8,9,u,False,False
55,5,ĠÃ§ok,57012,9,13, çok,False,False
55,6,tan,52591,13,16,tan,False,False
55,7,ĠtÃ¼ket,134783,16,22, tüket,False,False
55,8,miÅŁ,124801,22,25,miş,False,False
55,9,tim,20091,25,28,tim,False,False
55,10,Ġama,70762,28,32, ama,False,False
55,11,Ġbab,16584,32,36, bab,False,False
55,12,ama,3029,36,39,ama,False,False
55,13,Ġin,304,39,42, in,True,False
55,14,me,2660,42,44,me,True,False
55,15,Ġin,304,44,47, in,False,True
55,16,eb,3065,47,49,eb,False,True
55,17,il,321,49,51,il,False,True
55,18,ird,2603,51,54,ird,False,True
55,19,i,72,54,55,i,False,True
55,20,Ġ.,659,55,57, .,False,False
56,0,Her,20705,0,3,Her,False,True
56,1,Ġdil,18840,3,7, dil,False,True
56,2,bere,61286,7,11,bere,False,True
56,3,Ġme,752,11,14, me,False,True
56,4,y,88,14,15,y,False,True
56,5,il,321,15,17,il,False,True
56,6,Ġver,2739,17,21, ver,True,False
56,7,me,2660,21,23,me,True,False
56,8,Ġ/,608,23,25, /,False,False
56,9,ĠYa,39384,25,28, Ya,False,False
56,10,Ġse,511,28,31, se,False,False
56,11,vil,45252,31,34,vil,False,False
56,12,ir,404,34,36,ir,False,False
56,13,Ġya,13526,36,39, ya,False,False
56,14,Ġse,511,39,42, se,False,False
56,15,vil,45252,42,45,vil,False,False
56,16,mez,82156,45,48,mez,False,False
58,0,Her,20705,0,3,Her,False,False
58,1,Ġdil,18840,3,7, dil,False,False
58,2,bere,61286,7,11,bere,False,False
58,3,Ġme,752,11,14, me,False,False
58,4,y,88,14,15,y,False,False
58,5,il,321,15,17,il,False,False
58,6,Ġver,2739,17,21, ver,True,False
58,7,me,2660,21,23,me,True,False
58,8,Ġl,326,23,25, l,False,True
58,9,Ã¼z,78591,25,27,üz,False,True
58,10,umu,83209,27,30,umu,False,True
58,11,Ġyok,89677,30,34, yok,False,True
58,12,Ġ/,608,34,36, /,False,False
58,13,ĠYa,39384,36,39, Ya,False,False
58,14,Ġse,511,39,42, se,False,False
58,15,vil,45252,42,45,vil,False,False
58,16,ir,404,45,47,ir,False,False
58,17,Ġya,13526,47,50, ya,False,False
58,18,Ġse,511,50,53, se,False,False
58,19,vil,45252,53,56,vil,False,False
58,20,mez,82156,56,59,mez,False,False
59,0,Bu,59808,0,2,Bu,False,True
59,1,Ġkol,47119,2,6, kol,False,True
59,2,ay,352,6,8,ay,False,True
59,3,ĠiÅŁ,54709,8,11, iş,False,True
59,4,i,72,11,12,i,False,True
59,5,ĠgÃ¼Ã§,127305,12,16, güç,True,False
59,6,leÅŁtirme,139670,16,24,leştirme,True,False
59,7,Ġy,379,24,26, y,False,False
59,8,av,402,26,28,av,False,False
59,9,rum,10721,28,31,rum,False,False
59,10,Ġ;,2587,31,33, ;,False,False
59,11,ĠarkadaÅŁ,129255,33,41, arkadaş,False,False
59,12,Ġol,8328,41,44, ol,False,False
59,13,Ġben,3318,44,48, ben,False,False
59,14,im,318,48,50,im,False,False
59,15,le,273,50,52,le,False,False
59,16,"Ġ,",1154,52,54," ,",False,False
59,17,Ġs,274,54,56, s,False,False
59,18,Ä±r,29233,56,58,ır,False,False
59,19,da,3235,58,60,da,False,False
59,20,ÅŁ,7222,60,61,ş,False,False
59,21,Ġol,8328,61,64, ol,False,False
59,22,Ġ.,659,64,66, .,False,False
60,0,Ben,24566,0,3,Ben,False,True
60,1,i,72,3,4,i,False,True
60,2,Ġbu,1031,4,7, bu,False,True
60,3,Ġkadar,73909,7,13, kadar,False,True
60,4,ĠyÃ¼,134135,13,16, yü,False,True
60,5,rek,41861,16,19,rek,False,True
60,6,ten,1960,19,22,ten,False,True
60,7,ĠÃ§aÄŁ,142850,22,26, çağ,True,False
60,8,Ä±r,29233,26,28,ır,True,False
60,9,ma,1728,28,30,ma,True,False
60,10,Ġ,220,30,31, ,False,False
60,11,Ġ/,608,31,33, /,False,False
60,12,ĠBir,36819,33,37, Bir,False,False
60,13,Ġge,3893,37,40, ge,False,False
60,14,ce,346,40,42,ce,False,False
60,15,Ġans,8099,42,46, ans,False,False
60,16,Ä±z,47880,46,48,ız,False,False
60,17,Ä±n,16116,48,50,ın,False,False
60,18,Ġgele,97502,50,55, gele,False,False
60,19,bil,48838,55,58,bil,False,False
60,20,irim,61372,58,62,irim,False,False
62,0,Ben,24566,0,3,Ben,False,False
62,1,i,72,3,4,i,False,False
62,2,Ġbu,1031,4,7, bu,False,False
62,3,Ġkadar,73909,7,13, kadar,False,False
62,4,ĠyÃ¼,134135,13,16, yü,False,False
62,5,rek,41861,16,19,rek,False,False
62,6,ten,1960,19,22,ten,False,False
62,7,ĠÃ§aÄŁ,142850,22,26, çağ,True,False
62,8,Ä±r,29233,26,28,ır,True,False
62,9,ma,1728,28,30,ma,True,False
62,10,Ġgere,66287,30,35, gere,False,True
62,11,ÄŁi,43807,35,37,ği,False,True
62,12,ĠgÃ¶rm,139767,37,42, görm,False,False
62,13,emi,21780,42,45,emi,False,False
62,14,ÅŁ,7222,45,46,ş,False,False
62,15,sin,15940,46,49,sin,False,False
62,16,.,13,49,50,.,False,False
63,0,Ali,17662,0,3,Ali,False,False
63,1,',6,3,4,',False,False
63,2,ye,9011,4,6,ye,False,False
63,3,Ġded,7681,6,10, ded,False,False
63,4,im,318,10,12,im,False,False
63,5,Ġz,1147,12,14, z,False,False
63,6,aten,13518,14,18,aten,False,False
63,7,Ġsen,6124,18,22, sen,False,True
63,8,Ġbab,16584,22,26, bab,False,True
63,9,an,276,26,28,an,False,True
63,10,Ġgibi,67845,28,33, gibi,False,True
63,11,Ġol,8328,33,36, ol,True,False
63,12,ma,1728,36,38,ma,True,False
63,13,Ġdi,1853,38,41, di,False,False
63,14,ye,9011,41,43,ye,False,False
63,15,",",11,43,44,",",False,False
63,16,Ġduy,141839,44,48, duy,False,False
63,17,du,1054,48,50,du,False,False
63,18,ys,1047,50,52,ys,False,False
63,19,a,64,52,53,a,False,False
63,20,Ġne,834,53,56, ne,False,False
63,21,Ġal,452,56,59, al,False,False
63,22,a,64,59,60,a,False,False
63,23,.,13,60,61,.,False,False
64,0,Art,9286,0,3,Art,False,False
64,1,Ä±k,40890,3,5,ık,False,False
64,2,Ġs,274,5,7, s,False,False
64,3,ana,3362,7,10,ana,False,False
64,4,Ġda,2994,10,13, da,False,False
64,5,Ġ',364,13,15, ',False,False
64,6,Kar,76389,15,18,Kar,False,True
64,7,Ä±nÄ±,37411,18,21,ını,False,True
64,8,Ġal,452,21,24, al,True,False
64,9,dat,5911,24,27,dat,True,False
64,10,ma,1728,27,29,ma,True,False
64,11,!',31383,29,31,!',False,False
64,12,Ġdem,2429,31,35, dem,False,False
64,13,em,336,35,37,em,False,False
64,14,iz,449,37,39,iz,False,False
64,15,Ġgere,66287,39,44, gere,False,False
64,16,ki,6642,44,46,ki,False,False
64,17,y,88,46,47,y,False,False
64,18,ors,1087,47,50,ors,False,False
64,19,a,64,50,51,a,False,False
64,20,Ġbiz,42378,51,55, biz,False,False
64,21,ĠÃ¶,16942,55,57, ö,False,False
64,22,le,273,57,59,le,False,False
64,23,lim,4659,59,62,lim,False,False
64,24,.,13,62,63,.,False,False
66,0,B,33,0,1,B,False,False
66,1,akan,19262,1,5,akan,False,False
66,2,',6,5,6,',False,False
66,3,Ä±n,16116,6,8,ın,False,False
66,4,ĠyaptÄ±ÄŁÄ±,130333,8,16, yaptığı,False,False
66,5,ĠaÃ§Ä±kl,130165,16,22, açıkl,False,False
66,6,am,309,22,24,am,False,False
66,7,ada,2584,24,27,ada,False,False
66,8,Ġen,662,27,30, en,False,False
