row_id,sentence,label,type,location,computed_location,location_matches,ambiguous_lemma,cue_start_lemma,cue_end_lemma,lemma_split,morphological_parsing,amb_char_start,amb_char_end,cue_char_start,cue_char_end,amb_tok_start,amb_tok_end,cue_tok_start,cue_tok_end,cue_length_tokens,ambiguity_length_tokens,cue_relative_position,token_distance,overlap,matched_ambiguous,matched_cue,amb_token_text,cue_token_text,n_tokens,tokens_json
54,"Geceleyin belanı arama , haydi nerden geldinse bas git oraya .",negation,syntactic,before,before,True,arama,belanı,belanı,ara-ma,ara-NEG.IMP.2SG,17,22,10,16,5,6,3,4,2,2,-2,2,False,arama,belanı,Ġar ama,Ġbel anÄ±,20,"[""Ge"", ""ce"", ""leyin"", ""Ġbel"", ""anÄ±"", ""Ġar"", ""ama"", ""Ġ,"", ""Ġhay"", ""di"", ""Ġner"", ""den"", ""Ġgeld"", ""in"", ""se"", ""Ġbas"", ""Ġgit"", ""Ġor"", ""aya"", ""Ġ.""]"
55,O korkuyu çoktan tüketmiştim ama babama inme inebilirdi .,nominalizer,syntactic,after,after,True,inme,inebilirdi,inebilirdi,in-me,in-NMLZ,40,44,45,55,13,14,15,19,5,2,2,2,False,inme,inebilirdi,Ġin me,Ġin eb il ird i,21,"[""O"", ""Ġkork"", ""uyu"", ""ĠÃ§ok"", ""tan"", ""Ġt"", ""Ã¼"", ""ket"", ""miÅŁ"", ""tim"", ""Ġama"", ""Ġbab"", ""ama"", ""Ġin"", ""me"", ""Ġin"", ""eb"", ""il"", ""ird"", ""i"", ""Ġ.""]"
56,Her dilbere meyil verme / Ya sevilir ya sevilmez,negation,syntactic,before,before,True,verme,Her,meyil,ver-me,ver-NEG.IMP.2SG,18,23,0,17,5,6,0,4,5,2,-5,5,False,verme,Her dilbere meyil,Ġver me,Her Ġdil bere Ġmey il,16,"[""Her"", ""Ġdil"", ""bere"", ""Ġmey"", ""il"", ""Ġver"", ""me"", ""Ġ/"", ""ĠYa"", ""Ġse"", ""vil"", ""ir"", ""Ġya"", ""Ġse"", ""vil"", ""mez""]"
58,Her dilbere meyil verme lüzumu yok / Ya sevilir ya sevilmez,nominalizer,syntactic,after,after,True,verme,lüzumu,yok,ver-me,ver-NMLZ,18,23,24,34,5,6,7,10,4,2,2,2,False,verme,lüzumu yok,Ġver me,Ġl Ã¼z umu Ġyok,20,"[""Her"", ""Ġdil"", ""bere"", ""Ġmey"", ""il"", ""Ġver"", ""me"", ""Ġl"", ""Ã¼z"", ""umu"", ""Ġyok"", ""Ġ/"", ""ĠYa"", ""Ġse"", ""vil"", ""ir"", ""Ġya"", ""Ġse"", ""vil"", ""mez""]"
59,"Bu kolay işi güçleştirme yavrum ; arkadaş ol benimle , sırdaş ol .",negation,syntactic,before,before,True,güçleştirme,Bu,işi,güçleştir-me / güçleş-tir-me,güçleştir-NEG.IMP.2SG / güçleş-CAUS-NEG.IMP.2SG,13,24,0,12,3,5,0,2,3,3,-3,3,False,güçleştirme,Bu kolay işi,ĠgÃ¼Ã§ leÅŁtir me,Bu Ġkolay ĠiÅŁi,19,"[""Bu"", ""Ġkolay"", ""ĠiÅŁi"", ""ĠgÃ¼Ã§"", ""leÅŁtir"", ""me"", ""Ġy"", ""av"", ""rum"", ""Ġ;"", ""ĠarkadaÅŁ"", ""Ġol"", ""Ġbenim"", ""le"", ""Ġ,"", ""ĠsÄ±r"", ""daÅŁ"", ""Ġol"", ""Ġ.""]"
60,Beni bu kadar yürekten çağırma  / Bir gece ansızın gelebilirim,negation,syntactic,before,before,True,çağırma,Beni,yürekten,çağır-ma,çağır-NEG.IMP.2SG,23,30,0,22,8,10,0,7,8,3,-8,8,False,çağırma,Beni bu kadar yürekten,ĠÃ§aÄŁ Ä±r ma,Ben i Ġbu Ġkadar Ġy Ã¼ rek ten,21,"[""Ben"", ""i"", ""Ġbu"", ""Ġkadar"", ""Ġy"", ""Ã¼"", ""rek"", ""ten"", ""ĠÃ§aÄŁ"", ""Ä±r"", ""ma"", ""Ġ"", ""Ġ/"", ""ĠBir"", ""Ġgece"", ""Ġans"", ""Ä±z"", ""Ä±n"", ""Ġgele"", ""bil"", ""irim""]"
62,Beni bu kadar yürekten çağırma gereği görmemişsin.,nominalizer,syntactic,after,after,True,çağırma,gereği,gereği,çağır-ma,çağır-NMLZ,23,30,31,37,8,10,11,12,2,3,3,3,False,çağırma,gereği,ĠÃ§aÄŁ Ä±r ma,Ġgere ÄŁi,19,"[""Ben"", ""i"", ""Ġbu"", ""Ġkadar"", ""Ġy"", ""Ã¼"", ""rek"", ""ten"", ""ĠÃ§aÄŁ"", ""Ä±r"", ""ma"", ""Ġgere"", ""ÄŁi"", ""ĠgÃ¶"", ""rm"", ""emi"", ""ÅŁ"", ""sin"", "".""]"
63,"Ali'ye dedim zaten sen baban gibi olma diye, duyduysa ne ala.",negation,syntactic,before,before,True,olma,sen,gibi,ol-ma,ol-NEG.IMP.2SG,34,38,19,33,8,8,4,7,4,1,-4,4,False,olma,sen baban gibi,Ġolma,Ġsen Ġbab an Ġgibi,18,"[""Ali"", ""'ye"", ""Ġdedim"", ""Ġzaten"", ""Ġsen"", ""Ġbab"", ""an"", ""Ġgibi"", ""Ġolma"", ""Ġdiye"", "","", ""Ġduy"", ""du"", ""ysa"", ""Ġne"", ""Ġal"", ""a"", "".""]"
64,Artık sana da 'Karını aldatma!' dememiz gerekiyorsa biz ölelim.,negation,syntactic,before,before,True,aldatma,Karını,Karını,aldat-ma,aldat-NEG.IMP.2SG,22,29,15,21,7,9,5,6,2,3,-2,2,False,aldatma,Karını,Ġal dat ma,Kar Ä±nÄ±,23,"[""Art"", ""Ä±k"", ""Ġsana"", ""Ġda"", ""Ġ'"", ""Kar"", ""Ä±nÄ±"", ""Ġal"", ""dat"", ""ma"", ""!'"", ""Ġdem"", ""emiz"", ""Ġgere"", ""ki"", ""y"", ""ors"", ""a"", ""Ġbiz"", ""ĠÃ¶"", ""le"", ""lim"", "".""]"
66,"Bakan'ın yaptığı açıklamada en öne çıkan nokta, eğitimcilere verilen emirdi: Kopyaya müsamaha gösterme.",negation,syntactic,before,before,True,gösterme,eğitimcilere,müsamaha,göster-me,göster-NEG.IMP.2SG,94,102,48,93,28,29,14,27,14,2,-14,14,False,gösterme,eğitimcilere verilen emirdi: Kopyaya müsamaha,ĠgÃ¶ster me,ĠeÄŁitim cil ere Ġverilen Ġem ird i : ĠK opy aya ĠmÃ¼ sam aha,31,"[""B"", ""akan"", ""'Ä±n"", ""ĠyaptÄ±ÄŁÄ±"", ""ĠaÃ§"", ""Ä±kl"", ""am"", ""ada"", ""Ġen"", ""ĠÃ¶ne"", ""ĠÃ§Ä±kan"", ""Ġnok"", ""ta"", "","", ""ĠeÄŁitim"", ""cil"", ""ere"", ""Ġverilen"", ""Ġem"", ""ird"", ""i"", "":"", ""ĠK"", ""opy"", ""aya"", ""ĠmÃ¼"", ""sam"", ""aha"", ""ĠgÃ¶ster"", ""me"", "".""]"
67,AB'den Google'a çok sert çıkış: Arama verilerini sunucularında saklama.,negation,syntactic,before,before,True,saklama,çok,sunucularında,sakla-ma,sakla-NEG.IMP.2SG,63,70,16,62,17,18,5,16,12,2,-12,12,False,saklama,çok sert çıkış: Arama verilerini sunucularında,Ġsak lama,ĠÃ§ok Ġsert ĠÃ§Ä±kÄ±ÅŁ : ĠAr ama Ġver ilerini Ġsun uc ular Ä±nda,20,"[""AB"", ""'d"", ""en"", ""ĠGoogle"", ""'a"", ""ĠÃ§ok"", ""Ġsert"", ""ĠÃ§Ä±kÄ±ÅŁ"", "":"", ""ĠAr"", ""ama"", ""Ġver"", ""ilerini"", ""Ġsun"", ""uc"", ""ular"", ""Ä±nda"", ""Ġsak"", ""lama"", "".""]"
68,"Yaptığın yanlışı benim karşıma geçip de savunma artık, kendini küçük düşürüyorsun.",negation,syntactic,before,before,True,savunma,Yaptığın,de,savun-ma,savun-NEG.IMP.2SG,40,47,0,39,13,14,0,12,13,2,-13,13,False,savunma,Yaptığın yanlışı benim karşıma geçip de,Ġsavun ma,Y apt Ä±ÄŁ Ä±n Ġyan lÄ± ÅŁÄ± Ġbenim ĠkarÅŁÄ± ma ĠgeÃ§ ip Ġde,24,"[""Y"", ""apt"", ""Ä±ÄŁ"", ""Ä±n"", ""Ġyan"", ""lÄ±"", ""ÅŁÄ±"", ""Ġbenim"", ""ĠkarÅŁÄ±"", ""ma"", ""ĠgeÃ§"", ""ip"", ""Ġde"", ""Ġsavun"", ""ma"", ""ĠartÄ±k"", "","", ""Ġkendini"", ""ĠkÃ¼Ã§Ã¼k"", ""ĠdÃ¼ÅŁÃ¼r"", ""Ã¼y"", ""ors"", ""un"", "".""]"
69,Migrenini tetiklemek istemiyorsan tavandaki beyaz ışığı yakma.,negation,syntactic,before,before,True,yakma,tavandaki,ışığı,yak-ma,yak-NEG.IMP.2SG,56,61,34,55,18,19,11,17,7,2,-7,7,False,yakma,tavandaki beyaz ışığı,Ġyak ma,Ġtav and aki Ġbeyaz Ġ Ä±ÅŁ Ä±ÄŁÄ±,21,"[""M"", ""ig"", ""ren"", ""ini"", ""Ġtet"", ""ik"", ""lemek"", ""Ġistem"", ""iy"", ""ors"", ""an"", ""Ġtav"", ""and"", ""aki"", ""Ġbeyaz"", ""Ġ"", ""Ä±ÅŁ"", ""Ä±ÄŁÄ±"", ""Ġyak"", ""ma"", "".""]"
70,Ali'nin niyeti zaten okula gitme olsaydı hali tavrı baştan bambaşka olurdu.,nominalizer,syntactic,before,before,True,gitme,Ali'nin,zaten,git-me,git-NMLZ,27,32,0,20,8,9,0,5,6,2,-8,8,False,gitme,Ali'nin niyeti zaten,Ġgit me,Ali 'nin Ġni yet i Ġzaten,27,"[""Ali"", ""'nin"", ""Ġni"", ""yet"", ""i"", ""Ġzaten"", ""Ġok"", ""ula"", ""Ġgit"", ""me"", ""Ġo"", ""ls"", ""aydÄ±"", ""Ġh"", ""ali"", ""Ġt"", ""avr"", ""Ä±"", ""ĠbaÅŁ"", ""tan"", ""Ġb"", ""amba"", ""ÅŁ"", ""ka"", ""Ġolur"", ""du"", "".""]"
71,Akif'in niyetinin karısını aldatma olduğunu hiçbirimiz bilmiyorduk.,nominalizer,syntactic,before,before,True,aldatma,Akif'in,karısını,aldat-ma,aldat-NMLZ,27,34,0,26,8,10,0,7,8,3,-8,8,False,aldatma,Akif'in niyetinin karısını,Ġal dat ma,Ak if 'in Ġni yet inin Ġkar Ä±sÄ±nÄ±,20,"[""Ak"", ""if"", ""'in"", ""Ġni"", ""yet"", ""inin"", ""Ġkar"", ""Ä±sÄ±nÄ±"", ""Ġal"", ""dat"", ""ma"", ""ĠolduÄŁunu"", ""ĠhiÃ§bir"", ""imiz"", ""Ġbil"", ""mi"", ""y"", ""ord"", ""uk"", "".""]"
72,Bizim şirketin çalışanlarının hiç de öyle ofiste bulunma gibi arzuları yok.,nominalizer,syntactic,before,before,True,bulunma,Bizim,ofiste,bulun-ma,bulun-NMLZ,49,56,0,48,11,12,0,10,11,2,-11,11,False,bulunma,Bizim şirketin çalışanlarının hiç de öyle ofiste,Ġbulun ma,Biz im ĠÅŁirket in ĠÃ§alÄ±ÅŁan larÄ±nÄ±n ĠhiÃ§ Ġde ĠÃ¶yle Ġof iste,19,"[""Biz"", ""im"", ""ĠÅŁirket"", ""in"", ""ĠÃ§alÄ±ÅŁan"", ""larÄ±nÄ±n"", ""ĠhiÃ§"", ""Ġde"", ""ĠÃ¶yle"", ""Ġof"", ""iste"", ""Ġbulun"", ""ma"", ""Ġgibi"", ""Ġarz"", ""ular"", ""Ä±"", ""Ġyok"", "".""]"
74,Çoğu zaman ergenin içgüdüsü başına gelen stresli olayları ebeveyninden saklama yönünde.,nominalizer,syntactic,before,before,True,saklama,ergenin,ebeveyninden,sakla-ma,sakla-NMLZ,71,78,11,70,22,23,3,21,19,2,-19,19,False,saklama,ergenin içgüdüsü başına gelen stresli olayları ebeveyninden,Ġsak lama,Ġerg enin ĠiÃ§ g Ã¼ d Ã¼sÃ¼ ĠbaÅŁÄ±na Ġgelen Ġst res li Ġolay larÄ± Ġe be ve yn inden,27,"[""Ãĩ"", ""oÄŁu"", ""Ġzaman"", ""Ġerg"", ""enin"", ""ĠiÃ§"", ""g"", ""Ã¼"", ""d"", ""Ã¼sÃ¼"", ""ĠbaÅŁÄ±na"", ""Ġgelen"", ""Ġst"", ""res"", ""li"", ""Ġolay"", ""larÄ±"", ""Ġe"", ""be"", ""ve"", ""yn"", ""inden"", ""Ġsak"", ""lama"", ""ĠyÃ¶n"", ""Ã¼nde"", "".""]"
75,Mahkemenin bir tarafı savunma avukatı için ayrılmıştır.,nominalizer,syntactic,before,before,True,savunma,Mahkemenin,tarafı,savun-ma,savun-NMLZ,22,29,0,21,7,8,0,6,7,2,-7,7,False,savunma,Mahkemenin bir tarafı,Ġsavun ma,Mah k emen in Ġbir Ġtaraf Ä±,17,"[""Mah"", ""k"", ""emen"", ""in"", ""Ġbir"", ""Ġtaraf"", ""Ä±"", ""Ġsavun"", ""ma"", ""Ġav"", ""uk"", ""atÄ±"", ""ĠiÃ§in"", ""ĠayrÄ±"", ""lm"", ""Ä±ÅŁtÄ±r"", "".""]"
76,Ayşe'nin endişeli gözleri savunma avukatını aradı.,nominalizer,syntactic,before,before,True,savunma,Ayşe'nin,gözleri,savun-ma,savun-NMLZ,26,33,0,25,8,9,0,7,8,2,-8,8,False,savunma,Ayşe'nin endişeli gözleri,Ġsavun ma,Ay ÅŁ e 'nin ĠendiÅŁ eli ĠgÃ¶z leri,17,"[""Ay"", ""ÅŁ"", ""e"", ""'nin"", ""ĠendiÅŁ"", ""eli"", ""ĠgÃ¶z"", ""leri"", ""Ġsavun"", ""ma"", ""Ġav"", ""uk"", ""at"", ""Ä±nÄ±"", ""Ġar"", ""adÄ±"", "".""]"
77,Hevesli annenin çocuklar için yaptığı oyun alanının temel işlevi çocukları güvende tutma idi.,nominalizer,syntactic,before,before,True,tutma,oyun,güvende,tut-ma,tut-NMLZ,83,88,38,82,21,22,9,20,12,2,-12,12,False,tutma,oyun alanının temel işlevi çocukları güvende,Ġtut ma,Ġoyun Ġalan Ä±nÄ±n Ġtemel ĠiÅŁ lev i ĠÃ§ocuk larÄ± ĠgÃ¼ v ende,25,"[""He"", ""ves"", ""li"", ""Ġann"", ""enin"", ""ĠÃ§ocuk"", ""lar"", ""ĠiÃ§in"", ""ĠyaptÄ±ÄŁÄ±"", ""Ġoyun"", ""Ġalan"", ""Ä±nÄ±n"", ""Ġtemel"", ""ĠiÅŁ"", ""lev"", ""i"", ""ĠÃ§ocuk"", ""larÄ±"", ""ĠgÃ¼"", ""v"", ""ende"", ""Ġtut"", ""ma"", ""Ġidi"", "".""]"
78,"Bilseydim senin isteğinin bu kitabı bu kadar hızlı yazma yönünde olduğunu, her şey farklı olurdu.",nominalizer,syntactic,before,before,True,yazma,senin,hızlı,yaz-ma,yaz-NMLZ,51,56,10,50,14,15,4,13,10,2,-10,10,False,yazma,senin isteğinin bu kitabı bu kadar hızlı,Ġyaz ma,Ġsenin Ġist e ÄŁinin Ġbu Ġkit abÄ± Ġbu Ġkadar ĠhÄ±zlÄ±,26,"[""B"", ""il"", ""sey"", ""dim"", ""Ġsenin"", ""Ġist"", ""e"", ""ÄŁinin"", ""Ġbu"", ""Ġkit"", ""abÄ±"", ""Ġbu"", ""Ġkadar"", ""ĠhÄ±zlÄ±"", ""Ġyaz"", ""ma"", ""ĠyÃ¶n"", ""Ã¼nde"", ""ĠolduÄŁunu"", "","", ""Ġher"", ""ĠÅŁey"", ""ĠfarklÄ±"", ""Ġolur"", ""du"", "".""]"
79,"Senin gözlerin deli deli bakıyor, belli ki yapacağın şeyin amacı kalp kırma olacak.",nominalizer,syntactic,before,before,True,kırma,yapacağın,kalp,kır-ma,kır-NMLZ,70,75,43,69,20,21,13,19,7,2,-7,7,False,kırma,yapacağın şeyin amacı kalp,ĠkÄ±r ma,Ġyap acaÄŁ Ä±n ĠÅŁey in ĠamacÄ± Ġkalp,24,"[""Sen"", ""in"", ""ĠgÃ¶z"", ""lerin"", ""Ġdel"", ""i"", ""Ġdel"", ""i"", ""Ġbak"", ""Ä±yor"", "","", ""Ġbelli"", ""Ġki"", ""Ġyap"", ""acaÄŁ"", ""Ä±n"", ""ĠÅŁey"", ""in"", ""ĠamacÄ±"", ""Ġkalp"", ""ĠkÄ±r"", ""ma"", ""Ġolacak"", "".""]"
80,"İstemeyesin benden gözleme falan, işim başımdan aşkın.",nominalizer,syntactic,before,before,True,gözleme,İstemeyesin,benden,gözle-me,gözle-NMLZ,19,26,0,18,6,7,0,5,6,2,-6,6,False,gözleme,İstemeyesin benden,ĠgÃ¶z leme,Ä° stem eyes in Ġb enden,20,"[""Ä°"", ""stem"", ""eyes"", ""in"", ""Ġb"", ""enden"", ""ĠgÃ¶z"", ""leme"", ""Ġfal"", ""an"", "","", ""ĠiÅŁ"", ""im"", ""ĠbaÅŁ"", ""Ä±"", ""md"", ""an"", ""ĠaÅŁ"", ""kÄ±n"", "".""]"
81,Etütte öğrencilerin en sıkıldığı aktivite soru çözme oldu.,nominalizer,syntactic,before,before,True,çözme,öğrencilerin,soru,çöz-me,çöz-NMLZ,47,52,7,46,13,14,3,12,10,2,-10,10,False,çözme,öğrencilerin en sıkıldığı aktivite soru,ĠÃ§Ã¶z me,ĠÃ¶ÄŁrenc ilerin Ġen ĠsÄ±k Ä± ld Ä±ÄŁÄ± Ġaktiv ite Ġsoru,17,"[""Et"", ""Ã¼t"", ""te"", ""ĠÃ¶ÄŁrenc"", ""ilerin"", ""Ġen"", ""ĠsÄ±k"", ""Ä±"", ""ld"", ""Ä±ÄŁÄ±"", ""Ġaktiv"", ""ite"", ""Ġsoru"", ""ĠÃ§Ã¶z"", ""me"", ""Ġoldu"", "".""]"
82,Mezranın merkeze en uzak yerinde yaşayan öğrencilerin bile motivasyonu zengin olma etrafında şekilleniyor.,nominalizer,syntactic,before,before,True,olma,öğrencilerin,zengin,ol-ma,ol-NMLZ,78,82,41,77,17,17,11,16,6,1,-6,6,False,olma,öğrencilerin bile motivasyonu zengin,Ġolma,ĠÃ¶ÄŁrenc ilerin Ġbile Ġmotiv asyonu Ġzengin,25,"[""Me"", ""z"", ""ran"", ""Ä±n"", ""Ġmer"", ""ke"", ""ze"", ""Ġen"", ""Ġuzak"", ""Ġyerinde"", ""ĠyaÅŁayan"", ""ĠÃ¶ÄŁrenc"", ""ilerin"", ""Ġbile"", ""Ġmotiv"", ""asyonu"", ""Ġzengin"", ""Ġolma"", ""Ġetraf"", ""Ä±nda"", ""ĠÅŁek"", ""ill"", ""en"", ""iyor"", "".""]"
83,Leonardo'nun çocukluğundan beri en göze çarpan yeteneği heykel yapma idi.,nominalizer,syntactic,before,before,True,yapma,en,heykel,yap-ma,yap-NMLZ,63,68,32,62,18,19,7,17,11,2,-11,11,False,yapma,en göze çarpan yeteneği heykel,Ġyap ma,Ġen ĠgÃ¶ ze ĠÃ§ ar pan Ġyet ene ÄŁi Ġhey kel,22,"[""Leon"", ""ardo"", ""'nun"", ""ĠÃ§ocuk"", ""luÄŁ"", ""undan"", ""Ġberi"", ""Ġen"", ""ĠgÃ¶"", ""ze"", ""ĠÃ§"", ""ar"", ""pan"", ""Ġyet"", ""ene"", ""ÄŁi"", ""Ġhey"", ""kel"", ""Ġyap"", ""ma"", ""Ġidi"", "".""]"
85,Kalp kırma diye sitem etti arkadaşına Leyla.,negation,semantic,after,after,True,kırma,diye,etti,kır-ma,kır-NEG.IMP.2SG,5,10,11,26,2,3,4,7,4,2,2,2,False,kırma,diye sitem etti,ĠkÄ±r ma,Ġdiye Ġs item Ġetti,13,"[""Kal"", ""p"", ""ĠkÄ±r"", ""ma"", ""Ġdiye"", ""Ġs"", ""item"", ""Ġetti"", ""ĠarkadaÅŁ"", ""Ä±na"", ""ĠLey"", ""la"", "".""]"
92,Rüyama giren ak sakallı dede bana bir sürü şey söyledi ama zengin olma diye uyarması en çok aklımda kalan şey oldu.,negation,semantic,after,after,True,olma,diye,uyarması,ol-ma,ol-NEG.IMP.2SG,66,70,71,84,19,19,20,23,4,1,1,1,False,olma,diye uyarması,Ġolma,Ġdiye Ġuy arm asÄ±,35,"[""R"", ""Ã¼y"", ""ama"", ""Ġg"", ""iren"", ""Ġak"", ""Ġsak"", ""all"", ""Ä±"", ""Ġded"", ""e"", ""Ġbana"", ""Ġbir"", ""ĠsÃ¼r"", ""Ã¼"", ""ĠÅŁey"", ""ĠsÃ¶yledi"", ""Ġama"", ""Ġzengin"", ""Ġolma"", ""Ġdiye"", ""Ġuy"", ""arm"", ""asÄ±"", ""Ġen"", ""ĠÃ§ok"", ""Ġa"", ""kl"", ""Ä±"", ""md"", ""a"", ""Ġkalan"", ""ĠÅŁey"", ""Ġoldu"", "".""]"
99,Araştırma ARGE'nin anlamında geçiyor diye biliyorum.,nominalizer,semantic,after,after,True,araştırma,ARGE'nin,geçiyor,araştır-ma,araştır-NMLZ,0,9,10,36,0,3,4,10,7,4,4,4,False,Araştırma,ARGE'nin anlamında geçiyor,A ra ÅŁtÄ±r ma,ĠAR GE 'nin Ġanlam Ä±nda ĠgeÃ§ iyor,17,"[""A"", ""ra"", ""ÅŁtÄ±r"", ""ma"", ""ĠAR"", ""GE"", ""'nin"", ""Ġanlam"", ""Ä±nda"", ""ĠgeÃ§"", ""iyor"", ""Ġdiye"", ""Ġb"", ""ili"", ""y"", ""orum"", "".""]"
104,"Bilmiyorum ki, karar verme onun için bir öncelik mi acaba?",nominalizer,semantic,after,after,True,verme,onun,öncelik,ver-me,ver-NMLZ,21,26,27,48,8,9,10,13,4,2,2,2,False,verme,onun için bir öncelik,Ġver me,Ġonun ĠiÃ§in Ġbir ĠÃ¶ncelik,18,"[""B"", ""il"", ""mi"", ""y"", ""orum"", ""Ġki"", "","", ""Ġkarar"", ""Ġver"", ""me"", ""Ġonun"", ""ĠiÃ§in"", ""Ġbir"", ""ĠÃ¶ncelik"", ""Ġmi"", ""Ġac"", ""aba"", ""?""]"
111,"Her şeyi düzenleme, simetri hastalığı, aşırı temizlik; bunlar da birer takıntı aslında.",nominalizer,semantic,after,after,True,düzenleme,bunlar,takıntı,düzenle-me,düzenle-NMLZ,9,18,55,78,2,3,14,21,8,2,12,12,False,düzenleme,bunlar da birer takıntı,ĠdÃ¼zen leme,Ġbunlar Ġda Ġbir er Ġtak Ä± nt Ä±,24,"[""Her"", ""ĠÅŁeyi"", ""ĠdÃ¼zen"", ""leme"", "","", ""Ġsim"", ""etri"", ""Ġhast"", ""alÄ±ÄŁÄ±"", "","", ""ĠaÅŁÄ±rÄ±"", ""Ġtemiz"", ""lik"", "";"", ""Ġbunlar"", ""Ġda"", ""Ġbir"", ""er"", ""Ġtak"", ""Ä±"", ""nt"", ""Ä±"", ""ĠaslÄ±nda"", "".""]"
113,"Eğer esnafın öfkesini üzerine çekmek istemiyorsan sana nasihatim belli canım evladım, fiyat kırma.",negation,semantic,before,before,True,kırma,sana,fiyat,kır-ma,kır-NEG.IMP.2SG,92,97,50,91,28,29,17,27,11,2,-11,11,False,kırma,"sana nasihatim belli canım evladım, fiyat",ĠkÄ±r ma,"Ġsana Ġnas ihat im Ġbelli Ġcan Ä±m Ġev ladÄ±m , Ġfiyat",31,"[""E"", ""ÄŁer"", ""Ġes"", ""n"", ""af"", ""Ä±n"", ""ĠÃ¶"", ""f"", ""kes"", ""ini"", ""ĠÃ¼zerine"", ""ĠÃ§ek"", ""mek"", ""Ġistem"", ""iy"", ""ors"", ""an"", ""Ġsana"", ""Ġnas"", ""ihat"", ""im"", ""Ġbelli"", ""Ġcan"", ""Ä±m"", ""Ġev"", ""ladÄ±m"", "","", ""Ġfiyat"", ""ĠkÄ±r"", ""ma"", "".""]"
114,"Bana bak müdür müsveddesi, Lenin hakkında ileri geri konuşma!",negation,semantic,before,before,True,konuşma,Lenin,geri,konuş-ma,konuş-NEG.IMP.2SG,53,60,27,52,14,15,10,13,4,2,-4,4,False,konuşma,Lenin hakkında ileri geri,ĠkonuÅŁ ma,ĠLenin ĠhakkÄ±nda Ġileri Ġgeri,17,"[""B"", ""ana"", ""Ġbak"", ""ĠmÃ¼dÃ¼r"", ""ĠmÃ¼"", ""s"", ""ved"", ""des"", ""i"", "","", ""ĠLenin"", ""ĠhakkÄ±nda"", ""Ġileri"", ""Ġgeri"", ""ĠkonuÅŁ"", ""ma"", ""!""]"
115,"İran savaşı sadece İran’a karşı değil bütün insanlığa karşı açılmış bir savaşın ilk cephesi, Türkiye'yi bu savaşa taraf ya da dahil etme.",negation,semantic,before,before,True,etme,Türkiye'yi,dahil,et-me,et-NEG.IMP.2SG,132,136,93,131,34,34,25,33,9,1,-9,9,False,etme,Türkiye'yi bu savaşa taraf ya da dahil,Ġetme,ĠTÃ¼rkiye 'yi Ġbu ĠsavaÅŁ a Ġtaraf Ġya Ġda Ġdahil,36,"[""Ä°"", ""ran"", ""Ġs"", ""ava"", ""ÅŁÄ±"", ""Ġsadece"", ""ĠÄ°ran"", ""âĢĻa"", ""ĠkarÅŁÄ±"", ""ĠdeÄŁil"", ""ĠbÃ¼tÃ¼n"", ""Ġinsan"", ""lÄ±ÄŁa"", ""ĠkarÅŁÄ±"", ""ĠaÃ§Ä±"", ""lm"", ""Ä±ÅŁ"", ""Ġbir"", ""ĠsavaÅŁ"", ""Ä±n"", ""Ġilk"", ""Ġcep"", ""hes"", ""i"", "","", ""ĠTÃ¼rkiye"", ""'yi"", ""Ġbu"", ""ĠsavaÅŁ"", ""a"", ""Ġtaraf"", ""Ġya"", ""Ġda"", ""Ġdahil"", ""Ġetme"", "".""]"
117,"Millet eline bayrak verdiyse o bayrağı bırakmayacaksın, döneklik yapma milletin sana en çok ihtiyacı olan şu günlerde.",negation,semantic,before,before,True,yapma,o,döneklik,yap-ma,yap-NEG.IMP.2SG,65,70,29,64,22,23,9,21,13,2,-13,13,False,yapma,"o bayrağı bırakmayacaksın, döneklik",Ġyap ma,"Ġo Ġbay ra ÄŁÄ± ĠbÄ±rak may ac aks Ä±n , ĠdÃ¶ nek lik",36,"[""M"", ""illet"", ""Ġel"", ""ine"", ""Ġbay"", ""rak"", ""Ġverdi"", ""y"", ""se"", ""Ġo"", ""Ġbay"", ""ra"", ""ÄŁÄ±"", ""ĠbÄ±rak"", ""may"", ""ac"", ""aks"", ""Ä±n"", "","", ""ĠdÃ¶"", ""nek"", ""lik"", ""Ġyap"", ""ma"", ""Ġmillet"", ""in"", ""Ġsana"", ""Ġen"", ""ĠÃ§ok"", ""Ġihtiy"", ""acÄ±"", ""Ġolan"", ""ĠÅŁu"", ""ĠgÃ¼n"", ""lerde"", "".""]"
